filename,class,label,filepath
0042 (9).jpg,9,ship,images/train/REAL/0042 (9).jpg
0042.jpg,1,airplane,images/train/REAL/0042.jpg
0043 (10).jpg,10,truck,images/train/REAL/0043 (10).jpg
0043 (2).jpg,2,automobile,images/train/REAL/0043 (2).jpg
0043 (3).jpg,3,bird,images/train/REAL/0043 (3).jpg
0043 (4).jpg,4,cat,images/train/REAL/0043 (4).jpg
0043 (5).jpg,5,deer,images/train/REAL/0043 (5).jpg
0043 (6).jpg,6,dog,images/train/REAL/0043 (6).jpg
0043 (7).jpg,7,frog,images/train/REAL/0043 (7).jpg
0043 (8).jpg,8,horse,images/train/REAL/0043 (8).jpg
0043 (9).jpg,9,ship,images/train/REAL/0043 (9).jpg
0043.jpg,1,airplane,images/train/REAL/0043.jpg
0044 (10).jpg,10,truck,images/train/REAL/0044 (10).jpg
0044 (2).jpg,2,automobile,images/train/REAL/0044 (2).jpg
0044 (3).jpg,3,bird,images/train/REAL/0044 (3).jpg
0044 (4).jpg,4,cat,images/train/REAL/0044 (4).jpg
0044 (5).jpg,5,deer,images/train/REAL/0044 (5).jpg
0044 (6).jpg,6,dog,images/train/REAL/0044 (6).jpg
0044 (7).jpg,7,frog,images/train/REAL/0044 (7).jpg
0044 (8).jpg,8,horse,images/train/REAL/0044 (8).jpg
0044 (9).jpg,9,ship,images/train/REAL/0044 (9).jpg
0044.jpg,1,airplane,images/train/REAL/0044.jpg
0045 (10).jpg,10,truck,images/train/REAL/0045 (10).jpg
0045 (2).jpg,2,automobile,images/train/REAL/0045 (2).jpg
0045 (3).jpg,3,bird,images/train/REAL/0045 (3).jpg
0045 (4).jpg,4,cat,images/train/REAL/0045 (4).jpg
0045 (5).jpg,5,deer,images/train/REAL/0045 (5).jpg
0045 (6).jpg,6,dog,images/train/REAL/0045 (6).jpg
0045 (7).jpg,7,frog,images/train/REAL/0045 (7).jpg
0045 (8).jpg,8,horse,images/train/REAL/0045 (8).jpg
0045 (9).jpg,9,ship,images/train/REAL/0045 (9).jpg
0045.jpg,1,airplane,images/train/REAL/0045.jpg
0046 (10).jpg,10,truck,images/train/REAL/0046 (10).jpg
0046 (2).jpg,2,automobile,images/train/REAL/0046 (2).jpg
0046 (3).jpg,3,bird,images/train/REAL/0046 (3).jpg
0046 (4).jpg,4,cat,images/train/REAL/0046 (4).jpg
0046 (5).jpg,5,deer,images/train/REAL/0046 (5).jpg
0046 (6).jpg,6,dog,images/train/REAL/0046 (6).jpg
0046 (7).jpg,7,frog,images/train/REAL/0046 (7).jpg
0046 (8).jpg,8,horse,images/train/REAL/0046 (8).jpg
0046 (9).jpg,9,ship,images/train/REAL/0046 (9).jpg
0046.jpg,1,airplane,images/train/REAL/0046.jpg
0047 (10).jpg,10,truck,images/train/REAL/0047 (10).jpg
0047 (2).jpg,2,automobile,images/train/REAL/0047 (2).jpg
0047 (3).jpg,3,bird,images/train/REAL/0047 (3).jpg
0047 (4).jpg,4,cat,images/train/REAL/0047 (4).jpg
0047 (5).jpg,5,deer,images/train/REAL/0047 (5).jpg
0047 (6).jpg,6,dog,images/train/REAL/0047 (6).jpg
0047 (7).jpg,7,frog,images/train/REAL/0047 (7).jpg
0047 (8).jpg,8,horse,images/train/REAL/0047 (8).jpg
0047 (9).jpg,9,ship,images/train/REAL/0047 (9).jpg
0047.jpg,1,airplane,images/train/REAL/0047.jpg
0048 (10).jpg,10,truck,images/train/REAL/0048 (10).jpg
0048 (2).jpg,2,automobile,images/train/REAL/0048 (2).jpg
0048 (3).jpg,3,bird,images/train/REAL/0048 (3).jpg
0048 (4).jpg,4,cat,images/train/REAL/0048 (4).jpg
0048 (5).jpg,5,deer,images/train/REAL/0048 (5).jpg
0048 (6).jpg,6,dog,images/train/REAL/0048 (6).jpg
0048 (7).jpg,7,frog,images/train/REAL/0048 (7).jpg
0048 (8).jpg,8,horse,images/train/REAL/0048 (8).jpg
0048 (9).jpg,9,ship,images/train/REAL/0048 (9).jpg
0048.jpg,1,airplane,images/train/REAL/0048.jpg
0049 (10).jpg,10,truck,images/train/REAL/0049 (10).jpg
0049 (2).jpg,2,automobile,images/train/REAL/0049 (2).jpg
0049 (3).jpg,3,bird,images/train/REAL/0049 (3).jpg
0049 (4).jpg,4,cat,images/train/REAL/0049 (4).jpg
0049 (5).jpg,5,deer,images/train/REAL/0049 (5).jpg
0049 (6).jpg,6,dog,images/train/REAL/0049 (6).jpg
0049 (7).jpg,7,frog,images/train/REAL/0049 (7).jpg
0049 (8).jpg,8,horse,images/train/REAL/0049 (8).jpg
0049 (9).jpg,9,ship,images/train/REAL/0049 (9).jpg
0049.jpg,1,airplane,images/train/REAL/0049.jpg
0050 (10).jpg,10,truck,images/train/REAL/0050 (10).jpg
0050 (2).jpg,2,automobile,images/train/REAL/0050 (2).jpg
0050 (3).jpg,3,bird,images/train/REAL/0050 (3).jpg
0050 (4).jpg,4,cat,images/train/REAL/0050 (4).jpg
0050 (5).jpg,5,deer,images/train/REAL/0050 (5).jpg
0050 (6).jpg,6,dog,images/train/REAL/0050 (6).jpg
0050 (7).jpg,7,frog,images/train/REAL/0050 (7).jpg
0050 (8).jpg,8,horse,images/train/REAL/0050 (8).jpg
0050 (9).jpg,9,ship,images/train/REAL/0050 (9).jpg
0050.jpg,1,airplane,images/train/REAL/0050.jpg
0051 (10).jpg,10,truck,images/train/REAL/0051 (10).jpg
0051 (2).jpg,2,automobile,images/train/REAL/0051 (2).jpg
0051 (3).jpg,3,bird,images/train/REAL/0051 (3).jpg
0051 (4).jpg,4,cat,images/train/REAL/0051 (4).jpg
0051 (5).jpg,5,deer,images/train/REAL/0051 (5).jpg
0051 (6).jpg,6,dog,images/train/REAL/0051 (6).jpg
0051 (7).jpg,7,frog,images/train/REAL/0051 (7).jpg
0051 (8).jpg,8,horse,images/train/REAL/0051 (8).jpg
0051 (9).jpg,9,ship,images/train/REAL/0051 (9).jpg
0051.jpg,1,airplane,images/train/REAL/0051.jpg
0052 (10).jpg,10,truck,images/train/REAL/0052 (10).jpg
0052 (2).jpg,2,automobile,images/train/REAL/0052 (2).jpg
0052 (3).jpg,3,bird,images/train/REAL/0052 (3).jpg
0052 (4).jpg,4,cat,images/train/REAL/0052 (4).jpg
0052 (5).jpg,5,deer,images/train/REAL/0052 (5).jpg
0052 (6).jpg,6,dog,images/train/REAL/0052 (6).jpg
0052 (7).jpg,7,frog,images/train/REAL/0052 (7).jpg
0052 (8).jpg,8,horse,images/train/REAL/0052 (8).jpg
0052 (9).jpg,9,ship,images/train/REAL/0052 (9).jpg
0052.jpg,1,airplane,images/train/REAL/0052.jpg
0053 (10).jpg,10,truck,images/train/REAL/0053 (10).jpg
0053 (2).jpg,2,automobile,images/train/REAL/0053 (2).jpg
0053 (3).jpg,3,bird,images/train/REAL/0053 (3).jpg
0053 (4).jpg,4,cat,images/train/REAL/0053 (4).jpg
0053 (5).jpg,5,deer,images/train/REAL/0053 (5).jpg
0053 (6).jpg,6,dog,images/train/REAL/0053 (6).jpg
0053 (7).jpg,7,frog,images/train/REAL/0053 (7).jpg
0053 (8).jpg,8,horse,images/train/REAL/0053 (8).jpg
0053 (9).jpg,9,ship,images/train/REAL/0053 (9).jpg
0053.jpg,1,airplane,images/train/REAL/0053.jpg
0054 (10).jpg,10,truck,images/train/REAL/0054 (10).jpg
0054 (2).jpg,2,automobile,images/train/REAL/0054 (2).jpg
0054 (3).jpg,3,bird,images/train/REAL/0054 (3).jpg
0054 (4).jpg,4,cat,images/train/REAL/0054 (4).jpg
0054 (5).jpg,5,deer,images/train/REAL/0054 (5).jpg
0054 (6).jpg,6,dog,images/train/REAL/0054 (6).jpg
0054 (7).jpg,7,frog,images/train/REAL/0054 (7).jpg
0054 (8).jpg,8,horse,images/train/REAL/0054 (8).jpg
0054 (9).jpg,9,ship,images/train/REAL/0054 (9).jpg
0054.jpg,1,airplane,images/train/REAL/0054.jpg
0055 (10).jpg,10,truck,images/train/REAL/0055 (10).jpg
0055 (2).jpg,2,automobile,images/train/REAL/0055 (2).jpg
0055 (3).jpg,3,bird,images/train/REAL/0055 (3).jpg
0055 (4).jpg,4,cat,images/train/REAL/0055 (4).jpg
0055 (5).jpg,5,deer,images/train/REAL/0055 (5).jpg
0055 (6).jpg,6,dog,images/train/REAL/0055 (6).jpg
0055 (7).jpg,7,frog,images/train/REAL/0055 (7).jpg
0055 (8).jpg,8,horse,images/train/REAL/0055 (8).jpg
0055 (9).jpg,9,ship,images/train/REAL/0055 (9).jpg
0055.jpg,1,airplane,images/train/REAL/0055.jpg
0056 (10).jpg,10,truck,images/train/REAL/0056 (10).jpg
0056 (2).jpg,2,automobile,images/train/REAL/0056 (2).jpg
0056 (3).jpg,3,bird,images/train/REAL/0056 (3).jpg
0056 (4).jpg,4,cat,images/train/REAL/0056 (4).jpg
0056 (5).jpg,5,deer,images/train/REAL/0056 (5).jpg
0056 (6).jpg,6,dog,images/train/REAL/0056 (6).jpg
0056 (7).jpg,7,frog,images/train/REAL/0056 (7).jpg
0056 (8).jpg,8,horse,images/train/REAL/0056 (8).jpg
0056 (9).jpg,9,ship,images/train/REAL/0056 (9).jpg
0056.jpg,1,airplane,images/train/REAL/0056.jpg
0057 (10).jpg,10,truck,images/train/REAL/0057 (10).jpg
0057 (2).jpg,2,automobile,images/train/REAL/0057 (2).jpg
0057 (3).jpg,3,bird,images/train/REAL/0057 (3).jpg
0057 (4).jpg,4,cat,images/train/REAL/0057 (4).jpg
0057 (5).jpg,5,deer,images/train/REAL/0057 (5).jpg
0057 (6).jpg,6,dog,images/train/REAL/0057 (6).jpg
0057 (7).jpg,7,frog,images/train/REAL/0057 (7).jpg
0057 (8).jpg,8,horse,images/train/REAL/0057 (8).jpg
0057 (9).jpg,9,ship,images/train/REAL/0057 (9).jpg
0057.jpg,1,airplane,images/train/REAL/0057.jpg
0058 (10).jpg,10,truck,images/train/REAL/0058 (10).jpg
0058 (2).jpg,2,automobile,images/train/REAL/0058 (2).jpg
0058 (3).jpg,3,bird,images/train/REAL/0058 (3).jpg
0058 (4).jpg,4,cat,images/train/REAL/0058 (4).jpg
0058 (5).jpg,5,deer,images/train/REAL/0058 (5).jpg
0058 (6).jpg,6,dog,images/train/REAL/0058 (6).jpg
0058 (7).jpg,7,frog,images/train/REAL/0058 (7).jpg
0058 (8).jpg,8,horse,images/train/REAL/0058 (8).jpg
0058 (9).jpg,9,ship,images/train/REAL/0058 (9).jpg
0058.jpg,1,airplane,images/train/REAL/0058.jpg
0059 (10).jpg,10,truck,images/train/REAL/0059 (10).jpg
0059 (2).jpg,2,automobile,images/train/REAL/0059 (2).jpg
0059 (3).jpg,3,bird,images/train/REAL/0059 (3).jpg
0059 (4).jpg,4,cat,images/train/REAL/0059 (4).jpg
0059 (5).jpg,5,deer,images/train/REAL/0059 (5).jpg
0059 (6).jpg,6,dog,images/train/REAL/0059 (6).jpg
0059 (7).jpg,7,frog,images/train/REAL/0059 (7).jpg
0059 (8).jpg,8,horse,images/train/REAL/0059 (8).jpg
0059 (9).jpg,9,ship,images/train/REAL/0059 (9).jpg
0059.jpg,1,airplane,images/train/REAL/0059.jpg
0060 (10).jpg,10,truck,images/train/REAL/0060 (10).jpg
0060 (2).jpg,2,automobile,images/train/REAL/0060 (2).jpg
0060 (3).jpg,3,bird,images/train/REAL/0060 (3).jpg
0060 (4).jpg,4,cat,images/train/REAL/0060 (4).jpg
0060 (5).jpg,5,deer,images/train/REAL/0060 (5).jpg
0060 (6).jpg,6,dog,images/train/REAL/0060 (6).jpg
0060 (7).jpg,7,frog,images/train/REAL/0060 (7).jpg
0060 (8).jpg,8,horse,images/train/REAL/0060 (8).jpg
0060 (9).jpg,9,ship,images/train/REAL/0060 (9).jpg
0060.jpg,1,airplane,images/train/REAL/0060.jpg
0061 (10).jpg,10,truck,images/train/REAL/0061 (10).jpg
0061 (2).jpg,2,automobile,images/train/REAL/0061 (2).jpg
0061 (3).jpg,3,bird,images/train/REAL/0061 (3).jpg
0061 (4).jpg,4,cat,images/train/REAL/0061 (4).jpg
0061 (5).jpg,5,deer,images/train/REAL/0061 (5).jpg
0061 (6).jpg,6,dog,images/train/REAL/0061 (6).jpg
0061 (7).jpg,7,frog,images/train/REAL/0061 (7).jpg
0061 (8).jpg,8,horse,images/train/REAL/0061 (8).jpg
0061 (9).jpg,9,ship,images/train/REAL/0061 (9).jpg
0061.jpg,1,airplane,images/train/REAL/0061.jpg
0062 (10).jpg,10,truck,images/train/REAL/0062 (10).jpg
0062 (2).jpg,2,automobile,images/train/REAL/0062 (2).jpg
0062 (3).jpg,3,bird,images/train/REAL/0062 (3).jpg
0062 (4).jpg,4,cat,images/train/REAL/0062 (4).jpg
0062 (5).jpg,5,deer,images/train/REAL/0062 (5).jpg
0062 (6).jpg,6,dog,images/train/REAL/0062 (6).jpg
0062 (7).jpg,7,frog,images/train/REAL/0062 (7).jpg
0062 (8).jpg,8,horse,images/train/REAL/0062 (8).jpg
0062 (9).jpg,9,ship,images/train/REAL/0062 (9).jpg
0062.jpg,1,airplane,images/train/REAL/0062.jpg
0063 (10).jpg,10,truck,images/train/REAL/0063 (10).jpg
0063 (2).jpg,2,automobile,images/train/REAL/0063 (2).jpg
0063 (3).jpg,3,bird,images/train/REAL/0063 (3).jpg
0063 (4).jpg,4,cat,images/train/REAL/0063 (4).jpg
0063 (5).jpg,5,deer,images/train/REAL/0063 (5).jpg
0063 (6).jpg,6,dog,images/train/REAL/0063 (6).jpg
0063 (7).jpg,7,frog,images/train/REAL/0063 (7).jpg
0063 (8).jpg,8,horse,images/train/REAL/0063 (8).jpg
0063 (9).jpg,9,ship,images/train/REAL/0063 (9).jpg
0063.jpg,1,airplane,images/train/REAL/0063.jpg
0064 (10).jpg,10,truck,images/train/REAL/0064 (10).jpg
0064 (2).jpg,2,automobile,images/train/REAL/0064 (2).jpg
0064 (3).jpg,3,bird,images/train/REAL/0064 (3).jpg
0064 (4).jpg,4,cat,images/train/REAL/0064 (4).jpg
0064 (5).jpg,5,deer,images/train/REAL/0064 (5).jpg
0064 (6).jpg,6,dog,images/train/REAL/0064 (6).jpg
0064 (7).jpg,7,frog,images/train/REAL/0064 (7).jpg
0064 (8).jpg,8,horse,images/train/REAL/0064 (8).jpg
0064 (9).jpg,9,ship,images/train/REAL/0064 (9).jpg
0064.jpg,1,airplane,images/train/REAL/0064.jpg
0065 (10).jpg,10,truck,images/train/REAL/0065 (10).jpg
0065 (2).jpg,2,automobile,images/train/REAL/0065 (2).jpg
0065 (3).jpg,3,bird,images/train/REAL/0065 (3).jpg
0065 (4).jpg,4,cat,images/train/REAL/0065 (4).jpg
0065 (5).jpg,5,deer,images/train/REAL/0065 (5).jpg
0065 (6).jpg,6,dog,images/train/REAL/0065 (6).jpg
0065 (7).jpg,7,frog,images/train/REAL/0065 (7).jpg
0065 (8).jpg,8,horse,images/train/REAL/0065 (8).jpg
0065 (9).jpg,9,ship,images/train/REAL/0065 (9).jpg
0065.jpg,1,airplane,images/train/REAL/0065.jpg
0066 (10).jpg,10,truck,images/train/REAL/0066 (10).jpg
0066 (2).jpg,2,automobile,images/train/REAL/0066 (2).jpg
0066 (3).jpg,3,bird,images/train/REAL/0066 (3).jpg
0066 (4).jpg,4,cat,images/train/REAL/0066 (4).jpg
0066 (5).jpg,5,deer,images/train/REAL/0066 (5).jpg
0066 (6).jpg,6,dog,images/train/REAL/0066 (6).jpg
0066 (7).jpg,7,frog,images/train/REAL/0066 (7).jpg
0066 (8).jpg,8,horse,images/train/REAL/0066 (8).jpg
0066 (9).jpg,9,ship,images/train/REAL/0066 (9).jpg
0066.jpg,1,airplane,images/train/REAL/0066.jpg
0067 (10).jpg,10,truck,images/train/REAL/0067 (10).jpg
0067 (2).jpg,2,automobile,images/train/REAL/0067 (2).jpg
0067 (3).jpg,3,bird,images/train/REAL/0067 (3).jpg
0067 (4).jpg,4,cat,images/train/REAL/0067 (4).jpg
0067 (5).jpg,5,deer,images/train/REAL/0067 (5).jpg
0067 (6).jpg,6,dog,images/train/REAL/0067 (6).jpg
0067 (7).jpg,7,frog,images/train/REAL/0067 (7).jpg
0067 (8).jpg,8,horse,images/train/REAL/0067 (8).jpg
0067 (9).jpg,9,ship,images/train/REAL/0067 (9).jpg
0067.jpg,1,airplane,images/train/REAL/0067.jpg
0068 (10).jpg,10,truck,images/train/REAL/0068 (10).jpg
0068 (2).jpg,2,automobile,images/train/REAL/0068 (2).jpg
0068 (3).jpg,3,bird,images/train/REAL/0068 (3).jpg
0068 (4).jpg,4,cat,images/train/REAL/0068 (4).jpg
0068 (5).jpg,5,deer,images/train/REAL/0068 (5).jpg
0068 (6).jpg,6,dog,images/train/REAL/0068 (6).jpg
0068 (7).jpg,7,frog,images/train/REAL/0068 (7).jpg
0068 (8).jpg,8,horse,images/train/REAL/0068 (8).jpg
0068 (9).jpg,9,ship,images/train/REAL/0068 (9).jpg
0068.jpg,1,airplane,images/train/REAL/0068.jpg
0069 (10).jpg,10,truck,images/train/REAL/0069 (10).jpg
0069 (2).jpg,2,automobile,images/train/REAL/0069 (2).jpg
0069 (3).jpg,3,bird,images/train/REAL/0069 (3).jpg
0069 (4).jpg,4,cat,images/train/REAL/0069 (4).jpg
0069 (5).jpg,5,deer,images/train/REAL/0069 (5).jpg
0069 (6).jpg,6,dog,images/train/REAL/0069 (6).jpg
0069 (7).jpg,7,frog,images/train/REAL/0069 (7).jpg
0069 (8).jpg,8,horse,images/train/REAL/0069 (8).jpg
0069 (9).jpg,9,ship,images/train/REAL/0069 (9).jpg
0069.jpg,1,airplane,images/train/REAL/0069.jpg
0070 (10).jpg,10,truck,images/train/REAL/0070 (10).jpg
0070 (2).jpg,2,automobile,images/train/REAL/0070 (2).jpg
0070 (3).jpg,3,bird,images/train/REAL/0070 (3).jpg
0070 (4).jpg,4,cat,images/train/REAL/0070 (4).jpg
0070 (5).jpg,5,deer,images/train/REAL/0070 (5).jpg
0070 (6).jpg,6,dog,images/train/REAL/0070 (6).jpg
0070 (7).jpg,7,frog,images/train/REAL/0070 (7).jpg
0070 (8).jpg,8,horse,images/train/REAL/0070 (8).jpg
0070 (9).jpg,9,ship,images/train/REAL/0070 (9).jpg
0070.jpg,1,airplane,images/train/REAL/0070.jpg
0071 (10).jpg,10,truck,images/train/REAL/0071 (10).jpg
0071 (2).jpg,2,automobile,images/train/REAL/0071 (2).jpg
0071 (3).jpg,3,bird,images/train/REAL/0071 (3).jpg
0071 (4).jpg,4,cat,images/train/REAL/0071 (4).jpg
0071 (5).jpg,5,deer,images/train/REAL/0071 (5).jpg
0071 (6).jpg,6,dog,images/train/REAL/0071 (6).jpg
0071 (7).jpg,7,frog,images/train/REAL/0071 (7).jpg
0071 (8).jpg,8,horse,images/train/REAL/0071 (8).jpg
0071 (9).jpg,9,ship,images/train/REAL/0071 (9).jpg
0071.jpg,1,airplane,images/train/REAL/0071.jpg
0072 (10).jpg,10,truck,images/train/REAL/0072 (10).jpg
0072 (2).jpg,2,automobile,images/train/REAL/0072 (2).jpg
0072 (3).jpg,3,bird,images/train/REAL/0072 (3).jpg
0072 (4).jpg,4,cat,images/train/REAL/0072 (4).jpg
0072 (5).jpg,5,deer,images/train/REAL/0072 (5).jpg
0072 (6).jpg,6,dog,images/train/REAL/0072 (6).jpg
0072 (7).jpg,7,frog,images/train/REAL/0072 (7).jpg
0072 (8).jpg,8,horse,images/train/REAL/0072 (8).jpg
0072 (9).jpg,9,ship,images/train/REAL/0072 (9).jpg
0072.jpg,1,airplane,images/train/REAL/0072.jpg
0073 (10).jpg,10,truck,images/train/REAL/0073 (10).jpg
0073 (2).jpg,2,automobile,images/train/REAL/0073 (2).jpg
0073 (3).jpg,3,bird,images/train/REAL/0073 (3).jpg
0073 (4).jpg,4,cat,images/train/REAL/0073 (4).jpg
0073 (5).jpg,5,deer,images/train/REAL/0073 (5).jpg
0073 (6).jpg,6,dog,images/train/REAL/0073 (6).jpg
0073 (7).jpg,7,frog,images/train/REAL/0073 (7).jpg
0073 (8).jpg,8,horse,images/train/REAL/0073 (8).jpg
0073 (9).jpg,9,ship,images/train/REAL/0073 (9).jpg
0073.jpg,1,airplane,images/train/REAL/0073.jpg
0074 (10).jpg,10,truck,images/train/REAL/0074 (10).jpg
0074 (2).jpg,2,automobile,images/train/REAL/0074 (2).jpg
0074 (3).jpg,3,bird,images/train/REAL/0074 (3).jpg
0074 (4).jpg,4,cat,images/train/REAL/0074 (4).jpg
0074 (5).jpg,5,deer,images/train/REAL/0074 (5).jpg
0074 (6).jpg,6,dog,images/train/REAL/0074 (6).jpg
0074 (7).jpg,7,frog,images/train/REAL/0074 (7).jpg
0074 (8).jpg,8,horse,images/train/REAL/0074 (8).jpg
0074 (9).jpg,9,ship,images/train/REAL/0074 (9).jpg
0074.jpg,1,airplane,images/train/REAL/0074.jpg
0075 (10).jpg,10,truck,images/train/REAL/0075 (10).jpg
0075 (2).jpg,2,automobile,images/train/REAL/0075 (2).jpg
0075 (3).jpg,3,bird,images/train/REAL/0075 (3).jpg
0075 (4).jpg,4,cat,images/train/REAL/0075 (4).jpg
0075 (5).jpg,5,deer,images/train/REAL/0075 (5).jpg
0075 (6).jpg,6,dog,images/train/REAL/0075 (6).jpg
0075 (7).jpg,7,frog,images/train/REAL/0075 (7).jpg
0075 (8).jpg,8,horse,images/train/REAL/0075 (8).jpg
0075 (9).jpg,9,ship,images/train/REAL/0075 (9).jpg
0075.jpg,1,airplane,images/train/REAL/0075.jpg
0076 (10).jpg,10,truck,images/train/REAL/0076 (10).jpg
0076 (2).jpg,2,automobile,images/train/REAL/0076 (2).jpg
0076 (3).jpg,3,bird,images/train/REAL/0076 (3).jpg
0076 (4).jpg,4,cat,images/train/REAL/0076 (4).jpg
0076 (5).jpg,5,deer,images/train/REAL/0076 (5).jpg
0076 (6).jpg,6,dog,images/train/REAL/0076 (6).jpg
0076 (7).jpg,7,frog,images/train/REAL/0076 (7).jpg
0076 (8).jpg,8,horse,images/train/REAL/0076 (8).jpg
0076 (9).jpg,9,ship,images/train/REAL/0076 (9).jpg
0076.jpg,1,airplane,images/train/REAL/0076.jpg
0077 (10).jpg,10,truck,images/train/REAL/0077 (10).jpg
0077 (2).jpg,2,automobile,images/train/REAL/0077 (2).jpg
0077 (3).jpg,3,bird,images/train/REAL/0077 (3).jpg
0077 (4).jpg,4,cat,images/train/REAL/0077 (4).jpg
0077 (5).jpg,5,deer,images/train/REAL/0077 (5).jpg
0077 (6).jpg,6,dog,images/train/REAL/0077 (6).jpg
0077 (7).jpg,7,frog,images/train/REAL/0077 (7).jpg
0077 (8).jpg,8,horse,images/train/REAL/0077 (8).jpg
0077 (9).jpg,9,ship,images/train/REAL/0077 (9).jpg
0077.jpg,1,airplane,images/train/REAL/0077.jpg
0078 (10).jpg,10,truck,images/train/REAL/0078 (10).jpg
0078 (2).jpg,2,automobile,images/train/REAL/0078 (2).jpg
0078 (3).jpg,3,bird,images/train/REAL/0078 (3).jpg
0078 (4).jpg,4,cat,images/train/REAL/0078 (4).jpg
0078 (5).jpg,5,deer,images/train/REAL/0078 (5).jpg
0078 (6).jpg,6,dog,images/train/REAL/0078 (6).jpg
0078 (7).jpg,7,frog,images/train/REAL/0078 (7).jpg
0078 (8).jpg,8,horse,images/train/REAL/0078 (8).jpg
0078 (9).jpg,9,ship,images/train/REAL/0078 (9).jpg
0078.jpg,1,airplane,images/train/REAL/0078.jpg
0079 (10).jpg,10,truck,images/train/REAL/0079 (10).jpg
0079 (2).jpg,2,automobile,images/train/REAL/0079 (2).jpg
0079 (3).jpg,3,bird,images/train/REAL/0079 (3).jpg
0079 (4).jpg,4,cat,images/train/REAL/0079 (4).jpg
0079 (5).jpg,5,deer,images/train/REAL/0079 (5).jpg
0079 (6).jpg,6,dog,images/train/REAL/0079 (6).jpg
0079 (7).jpg,7,frog,images/train/REAL/0079 (7).jpg
0079 (8).jpg,8,horse,images/train/REAL/0079 (8).jpg
0079 (9).jpg,9,ship,images/train/REAL/0079 (9).jpg
0079.jpg,1,airplane,images/train/REAL/0079.jpg
0080 (10).jpg,10,truck,images/train/REAL/0080 (10).jpg
0080 (2).jpg,2,automobile,images/train/REAL/0080 (2).jpg
0080 (3).jpg,3,bird,images/train/REAL/0080 (3).jpg
0080 (4).jpg,4,cat,images/train/REAL/0080 (4).jpg
0080 (5).jpg,5,deer,images/train/REAL/0080 (5).jpg
0080 (6).jpg,6,dog,images/train/REAL/0080 (6).jpg
0080 (7).jpg,7,frog,images/train/REAL/0080 (7).jpg
0080 (8).jpg,8,horse,images/train/REAL/0080 (8).jpg
0080 (9).jpg,9,ship,images/train/REAL/0080 (9).jpg
0080.jpg,1,airplane,images/train/REAL/0080.jpg
0081 (10).jpg,10,truck,images/train/REAL/0081 (10).jpg
0081 (2).jpg,2,automobile,images/train/REAL/0081 (2).jpg
0081 (3).jpg,3,bird,images/train/REAL/0081 (3).jpg
0081 (4).jpg,4,cat,images/train/REAL/0081 (4).jpg
0081 (5).jpg,5,deer,images/train/REAL/0081 (5).jpg
0081 (6).jpg,6,dog,images/train/REAL/0081 (6).jpg
0081 (7).jpg,7,frog,images/train/REAL/0081 (7).jpg
0081 (8).jpg,8,horse,images/train/REAL/0081 (8).jpg
0081 (9).jpg,9,ship,images/train/REAL/0081 (9).jpg
0081.jpg,1,airplane,images/train/REAL/0081.jpg
0082 (10).jpg,10,truck,images/train/REAL/0082 (10).jpg
0082 (2).jpg,2,automobile,images/train/REAL/0082 (2).jpg
0082 (3).jpg,3,bird,images/train/REAL/0082 (3).jpg
0082 (4).jpg,4,cat,images/train/REAL/0082 (4).jpg
0082 (5).jpg,5,deer,images/train/REAL/0082 (5).jpg
0082 (6).jpg,6,dog,images/train/REAL/0082 (6).jpg
0082 (7).jpg,7,frog,images/train/REAL/0082 (7).jpg
0082 (8).jpg,8,horse,images/train/REAL/0082 (8).jpg
0082 (9).jpg,9,ship,images/train/REAL/0082 (9).jpg
0082.jpg,1,airplane,images/train/REAL/0082.jpg
0083 (10).jpg,10,truck,images/train/REAL/0083 (10).jpg
0083 (2).jpg,2,automobile,images/train/REAL/0083 (2).jpg
0083 (3).jpg,3,bird,images/train/REAL/0083 (3).jpg
0083 (4).jpg,4,cat,images/train/REAL/0083 (4).jpg
0083 (5).jpg,5,deer,images/train/REAL/0083 (5).jpg
0083 (6).jpg,6,dog,images/train/REAL/0083 (6).jpg
0083 (7).jpg,7,frog,images/train/REAL/0083 (7).jpg
0083 (8).jpg,8,horse,images/train/REAL/0083 (8).jpg
0083 (9).jpg,9,ship,images/train/REAL/0083 (9).jpg
0083.jpg,1,airplane,images/train/REAL/0083.jpg
0084 (10).jpg,10,truck,images/train/REAL/0084 (10).jpg
0084 (2).jpg,2,automobile,images/train/REAL/0084 (2).jpg
0084 (3).jpg,3,bird,images/train/REAL/0084 (3).jpg
0084 (4).jpg,4,cat,images/train/REAL/0084 (4).jpg
0084 (5).jpg,5,deer,images/train/REAL/0084 (5).jpg
0084 (6).jpg,6,dog,images/train/REAL/0084 (6).jpg
0084 (7).jpg,7,frog,images/train/REAL/0084 (7).jpg
0084 (8).jpg,8,horse,images/train/REAL/0084 (8).jpg
0084 (9).jpg,9,ship,images/train/REAL/0084 (9).jpg
0084.jpg,1,airplane,images/train/REAL/0084.jpg
0085 (10).jpg,10,truck,images/train/REAL/0085 (10).jpg
0085 (2).jpg,2,automobile,images/train/REAL/0085 (2).jpg
0085 (3).jpg,3,bird,images/train/REAL/0085 (3).jpg
0085 (4).jpg,4,cat,images/train/REAL/0085 (4).jpg
0085 (5).jpg,5,deer,images/train/REAL/0085 (5).jpg
0085 (6).jpg,6,dog,images/train/REAL/0085 (6).jpg
0085 (7).jpg,7,frog,images/train/REAL/0085 (7).jpg
